Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Price,Quantity,Payment_Status,Return_ID,Original_Tx_ID,Return_Date,Refund_Amount,Status,Clean_Tx_ID,Is_Returned,Extracted_Order_ID,Issue_Category,Month_Day
100569.0,2023-12-03,C0001,Accessories,Charger,28.0,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-03
100254.0,2023-11-24,C0084,Electronics,Smartphone Z,906.32,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-24
101003.0,2023-12-12,C0003,Smart Home,NordLock Pro,217.71,2,Paid,,,,,,,0,,Nav sūdzību,2023-12-12
100097.0,,C0001,Smart Home,NordLock Pro,205.02,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100279.0,,C0002,Electronics,Tablet A,791.92,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100710.0,2023-12-06,C0181,Electronics,Laptop X,1439.35,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-06
100296.0,2023-11-26,C0028,Electronics,TV Pro,1020.82,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-26
100723.0,2023-12-06,C0020,Accessories,Laptop Sleeve,15.59,2,Paid,,,,,,,0,,Nav sūdzību,2023-12-06
100346.0,2023-11-27,C0001,Smart Home,NordLock Pro,210.9,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-27
100655.0,2023-12-05,C0023,Accessories,Accessory Bundle,59.55,1,Paid,R000018,Order 100655,2023-12-13,,Rejected,100655.0,1,100655.0,Produkta brāķis,2023-12-05
100099.0,2023-11-19,C0001,Electronics,TV Pro,926.93,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-19
100470.0,2023-11-30,C0200,Smart Home,NordLock Pro,189.66,1,Paid,,,,,,,0,100470.0,Produkta brāķis,2023-11-30
100504.0,2023-12-01,C0037,Accessories,Charger,42.66,1,Paid,,,,,,,0,100504.0,Piegāde,2023-12-01
100075.0,2023-11-18,C0022,Accessories,Wireless Mouse,44.32,2,Paid,,,,,,,0,,Nav sūdzību,2023-11-18
100266.0,,C0007,Smart Home,NordCam Mini,94.6,1,Paid,,,,,,,0,,Nav sūdzību,NaT
101004.0,,C0030,Accessories,Charger,19.8,3,Paid,,,,,,,0,,Nav sūdzību,NaT
100131.0,,C0004,Accessories,Screen Protector,12.93,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100509.0,2023-12-01,C0015,Accessories,USB-C Cable,16.14,1,Paid,,,,,,,0,100509.0,Piegāde,2023-12-01
100064.0,,C0012,Accessories,Phone Case,12.0,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100012.0,2023-11-15,C0005,Electronics,Laptop X,1546.0,2,Paid,,,,,,,0,,Nav sūdzību,2023-11-15
101192.0,2023-11-25,C0003,Electronics,Smartphone Z,1056.7,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-25
100356.0,2023-11-28,C0037,Electronics,Tablet A,556.99,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-28
100028.0,2023-11-16,C0253,Accessories,Laptop Sleeve,29.42,1,Paid,,,,,,,0,100028.0,Cits,2023-11-16
100923.0,2023-12-10,C0022,Electronics,Smartphone Z,711.15,1,Paid,,,,,,,0,100923.0,Produkta brāķis,2023-12-10
100766.0,,C0034,Electronics,Tablet A,715.0,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100784.0,2023-12-07,C0019,Accessories,USB-C Cable,19.73,1,Paid,,,,,,,0,100784.0,Produkta brāķis,2023-12-07
100425.0,2023-11-29,C0002,Accessories,USB-C Cable,9.35,1,Pending,,,,,,,0,,Nav sūdzību,2023-11-29
100025.0,,C0001,Electronics,TV Pro,929.16,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100959.0,2023-12-11,C0028,Electronics,TV Pro,1060.75,1,Paid,,,,,,,0,100959.0,Lietotnes/Savienojuma kļūda,2023-12-11
101196.0,,C0003,Accessories,Laptop Sleeve,36.68,2,Paid,,,,,,,0,,Nav sūdzību,NaT
100403.0,2023-11-29,C0025,Smart Home,NordLock Pro,190.38,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-29
100192.0,2023-11-23,C0003,Accessories,Wireless Mouse,56.45,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-23
100626.0,,C0001,Electronics,Tablet A,503.52,1,Failed,,,,,,,0,,Nav sūdzību,NaT
100651.0,2023-12-05,C0002,Electronics,Smartphone Z,966.41,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-05
100129.0,,C0051,Smart Home,NordLock Pro,247.01,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100678.0,2023-12-05,C0033,Smart Home,NordLock Pro,229.79,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-05
101133.0,,C0042,Electronics,TV Pro,1610.06,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100169.0,2023-11-22,C0006,Electronics,NoiseCancel Headphones,333.41,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-22
100287.0,,C0072,Accessories,Charger,17.47,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100383.0,2023-11-28,C0237,Smart Home,NordLock Pro,208.61,2,Paid,,,,,,,0,100383.0,Cits,2023-11-28
100924.0,2023-12-10,C0087,Accessories,Accessory Bundle,77.62,2,Paid,,,,,,,0,,Nav sūdzību,2023-12-10
101102.0,,C0002,Electronics,NoiseCancel Headphones,227.69,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100857.0,2023-12-09,C0001,Electronics,NoiseCancel Headphones,150.3,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-09
101086.0,2023-12-14,C0007,Smart Home,NordLock Pro,220.54,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-14
100536.0,2023-12-02,C0001,Accessories,USB-C Cable,14.0,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-02
100015.0,,C0013,Accessories,Laptop Sleeve,28.15,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100420.0,2023-11-29,C0001,Accessories,Phone Case,18.25,4,Paid,,,,,,,0,,Nav sūdzību,2023-11-29
100189.0,,C0001,Electronics,Laptop X,1507.54,2,Paid,,,,,,,0,,Nav sūdzību,NaT
101107.0,,C0003,Electronics,NoiseCancel Headphones,183.96,1,Paid,,,,,,,0,,Nav sūdzību,NaT
101024.0,2023-12-12,C0003,Smart Home,NordLock Pro,226.2,1,Paid,,,,,,,0,101024.0,Cits,2023-12-12
100437.0,2023-11-30,C0008,Electronics,Tablet A,355.2,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-30
101025.0,,C0120,Accessories,Charger,29.0,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100769.0,,C0050,Electronics,NoiseCancel Headphones,282.69,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100375.0,2023-11-28,C0009,Accessories,Phone Case,35.08,3,Paid,,,,,,,0,,Nav sūdzību,2023-11-28
100373.0,2023-11-28,C0024,Accessories,USB-C Cable,17.66,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-28
100591.0,2023-12-03,C0017,Smart Home,NordLock Pro,239.52,1,Paid,R000019,Ref: 100591,2023-12-10,239.52,Processed,100591.0,1,,Nav sūdzību,2023-12-03
100675.0,,C0002,Accessories,Charger,46.6,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100417.0,2023-11-29,C0078,Accessories,Screen Protector,6.53,1,Paid,,,,,,,0,100417.0,Piegāde,2023-11-29
100195.0,,C0037,Smart Home,NordLock Pro,181.85,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100450.0,,C0002,Accessories,Screen Protector,11.57,2,Paid,,,,,,,0,,Nav sūdzību,NaT
100810.0,,C0002,Smart Home,NordLock Pro,180.92,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100775.0,2023-12-07,C0001,Accessories,USB-C Cable,13.71,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-07
100962.0,2023-12-11,C0006,Smart Home,NordLock Pro,190.08,1,Paid,R000020,TX-100962,2023-12-21,0.0,Rejected,100962.0,1,,Nav sūdzību,2023-12-11
100962.0,2023-12-11,C0006,Smart Home,NordLock Pro,190.08,1,Paid,R000020,TX-100962,2023-12-21,0.0,Rejected,100962.0,1,,Nav sūdzību,2023-12-11
101039.0,2023-12-12,C0001,Smart Home,NordLock Pro,219.18,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-12
100408.0,,C0005,Accessories,Laptop Sleeve,44.52,3,Paid,,,,,,,0,,Nav sūdzību,NaT
100397.0,,C0007,Smart Home,NordLock Pro,199.29,1,Pending,,,,,,,0,,Nav sūdzību,NaT
100615.0,,C0011,Electronics,NoiseCancel Headphones,262.06,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100963.0,2023-12-11,C0024,Smart Home,NordLock Pro,206.0,1,Paid,R000021,Ref: 100963,2023-12-15,206.0,Processed,100963.0,1,,Nav sūdzību,2023-12-11
100749.0,,C0256,Accessories,Phone Case,14.51,4,Paid,,,,,,,0,,Nav sūdzību,NaT
100863.0,,C0011,Smart Home,NordLock Pro,192.18,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100193.0,,C0010,Electronics,Tablet A,752.45,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100150.0,2023-11-21,C0002,Electronics,NoiseCancel Headphones,227.04,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-21
100688.0,,C0006,Electronics,Tablet A,644.02,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100791.0,2023-12-07,C0002,Electronics,Tablet A,636.8,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-07
100740.0,,C0047,Electronics,Smartphone Z,712.48,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100300.0,2023-11-26,C0009,Accessories,Phone Case,18.67,3,Paid,,,,,,,0,,Nav sūdzību,2023-11-26
100708.0,2023-12-06,C0003,Electronics,Tablet A,612.79,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-06
100950.0,2023-12-11,C0258,Electronics,NoiseCancel Headphones,200.27,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-11
100241.0,2023-11-24,C0065,Smart Home,NordPlug,32.73,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-24
100200.0,2023-11-23,C0063,Electronics,Tablet A,714.86,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-23
100046.0,2023-11-17,C0009,Electronics,TV Pro,1312.23,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-17
100713.0,2023-12-06,C0030,Smart Home,NordLock Pro,239.0,1,Paid,R000022,100713,2023-12-12,239.0,Processed,100713.0,1,,Nav sūdzību,2023-12-06
100588.0,2023-12-03,C0016,Accessories,Wireless Mouse,40.0,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-03
100138.0,,C0001,Accessories,Wireless Mouse,59.52,1,Paid,,,,,,,0,,Nav sūdzību,NaT
101099.0,2023-12-14,C0008,Electronics,Laptop X,1431.88,1,Pending,,,,,,,0,,Nav sūdzību,2023-12-14
100534.0,2023-12-02,C0018,Accessories,Screen Protector,14.1,1,Paid,,,,,,,0,100534.0,Produkta brāķis,2023-12-02
100661.0,2023-12-05,C0029,Smart Home,NordLock Pro,247.0,2,Paid,,,,,,,0,,Nav sūdzību,2023-12-05
100781.0,2023-12-07,C0003,Accessories,Charger,36.62,2,Paid,,,,,,,0,,Nav sūdzību,2023-12-07
100665.0,2023-12-05,C0004,Accessories,Screen Protector,5.76,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-05
101120.0,2023-12-14,C0001,Smart Home,NordLock Pro,226.0,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-14
100382.0,,C0147,Accessories,Charger,39.53,2,Paid,,,,,,,0,,Nav sūdzību,NaT
100642.0,2023-12-04,C0022,Accessories,Phone Case,19.39,3,Paid,,,,,,,0,,Nav sūdzību,2023-12-04
101182.0,2023-11-30,C0303,Accessories,Wireless Mouse,23.0,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-30
100449.0,2023-11-30,C0003,Smart Home,NordLock Pro,239.22,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-30
100511.0,2023-12-01,C0001,Accessories,Laptop Sleeve,42.01,2,Paid,,,,,,,0,,Nav sūdzību,2023-12-01
100424.0,2023-11-29,C0006,Accessories,USB-C Cable,8.8,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-29
100007.0,,C0003,Accessories,Phone Case,28.53,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100098.0,2023-11-19,C0019,Electronics,TV Pro,1266.38,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-19
100411.0,2023-11-29,C0065,Electronics,Tablet A,440.32,1,Pending,,,,,,,0,,Nav sūdzību,2023-11-29
100159.0,2023-11-21,C0012,Electronics,Tablet A,394.06,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-21
100919.0,2023-12-10,C0001,Electronics,TV Pro,970.6,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-10
100653.0,2023-12-05,C0020,Accessories,Screen Protector,9.37,2,Paid,,,,,,,0,,Nav sūdzību,2023-12-05
100033.0,2023-11-16,C0007,Electronics,Tablet A,615.0,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-16
100799.0,2023-12-08,C0011,Smart Home,NordPlug,24.63,1,Paid,,,,,,,0,100799.0,Produkta brāķis,2023-12-08
100760.0,2023-12-07,C0002,Electronics,Tablet A,520.14,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-07
100522.0,2023-12-02,C0003,Accessories,Charger,39.36,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-02
100335.0,2023-11-27,C0040,Electronics,Smartphone Z,1004.81,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-27
100491.0,,C0001,Accessories,Accessory Bundle,45.49,2,Paid,,,,,,,0,,Nav sūdzību,NaT
100259.0,2023-11-24,C0013,Electronics,Smartphone Z,718.54,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-24
100172.0,2023-11-22,C0007,Accessories,Laptop Sleeve,39.84,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-22
101108.0,2023-12-14,C0024,Accessories,Laptop Sleeve,19.89,4,Pending,,,,,,,0,,Nav sūdzību,2023-12-14
100548.0,2023-12-02,C0001,Electronics,TV Pro,1184.65,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-02
100237.0,2023-11-24,C0301,Accessories,Laptop Sleeve,38.99,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-24
100385.0,2023-11-28,C0015,Accessories,Laptop Sleeve,24.0,3,Paid,,,,,,,0,,Nav sūdzību,2023-11-28
100659.0,2023-12-05,C0008,Accessories,Charger,40.01,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-05
100024.0,2023-11-16,C0002,Accessories,Charger,25.01,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-16
101012.0,2023-12-12,C0001,Electronics,Laptop X,1535.84,1,Failed,,,,,,,0,,Nav sūdzību,2023-12-12
100885.0,,C0010,Electronics,TV Pro,947.14,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100546.0,,C0079,Accessories,USB-C Cable,9.98,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100641.0,,C0015,Accessories,Laptop Sleeve,33.86,3,Paid,,,,,,,0,,Nav sūdzību,NaT
100478.0,2023-11-30,C0003,Electronics,TV Pro,1393.62,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-30
101178.0,2023-12-13,C0001,Accessories,Charger,46.12,2,Paid,,,,,,,0,,Nav sūdzību,2023-12-13
100680.0,2023-12-05,C0001,Electronics,Laptop X,1719.0,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-05
100830.0,2023-12-08,C0016,Accessories,Laptop Sleeve,39.0,1,Paid,,,,,,,0,100830.0,Lietotnes/Savienojuma kļūda,2023-12-08
100154.0,,C0014,Accessories,Accessory Bundle,46.0,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100123.0,2023-11-20,C0314,Accessories,Laptop Sleeve,33.17,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-20
100698.0,2023-12-06,C0001,Electronics,TV Pro,1205.0,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-06
100121.0,,C0113,Smart Home,NordPlug,23.36,2,Paid,,,,,,,0,,Nav sūdzību,NaT
100904.0,,C0149,Electronics,TV Pro,1184.42,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100464.0,2023-11-30,C0001,Accessories,Laptop Sleeve,20.0,2,Paid,,,,,,,0,,Nav sūdzību,2023-11-30
101121.0,,C0067,Electronics,TV Pro,928.65,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100628.0,2023-12-04,C0187,Accessories,Wireless Mouse,19.96,1,Paid,,,,,,,0,100628.0,Produkta brāķis,2023-12-04
101075.0,2023-12-13,C0002,Smart Home,NordCam Mini,62.13,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-13
100985.0,2023-12-11,C0086,Electronics,Tablet A,783.57,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-11
100520.0,2023-12-02,C0021,Accessories,USB-C Cable,10.0,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-02
100951.0,,C0054,Accessories,Accessory Bundle,96.87,2,Paid,,,,,,,0,,Nav sūdzību,NaT
100966.0,2023-12-11,C0035,Accessories,Phone Case,16.3,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-11
101177.0,2023-11-28,C0037,Electronics,Tablet A,556.99,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-28
100587.0,2023-12-03,C0001,Accessories,Screen Protector,10.14,2,Paid,,,,,,,0,,Nav sūdzību,2023-12-03
101046.0,,C0273,Accessories,Charger,34.08,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100787.0,2023-12-07,C0003,Electronics,NoiseCancel Headphones,273.02,1,Pending,,,,,,,0,,Nav sūdzību,2023-12-07
100523.0,2023-12-02,C0025,Electronics,Smartphone Z,940.92,1,Paid,,,,,,,0,100523.0,Piegāde,2023-12-02
100358.0,2023-11-28,C0001,Accessories,Wireless Mouse,56.52,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-28
100949.0,,C0046,Smart Home,NordLock Pro,204.69,1,Paid,,,,,,,0,,Nav sūdzību,NaT
101041.0,,C0002,Smart Home,NordLock Pro,219.45,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100151.0,2023-11-21,C0002,Electronics,Smartphone Z,752.21,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-21
100529.0,2023-12-02,C0017,Electronics,Tablet A,326.0,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-02
100181.0,2023-11-22,C0001,Electronics,NoiseCancel Headphones,185.9,1,Pending,,,,,,,0,,Nav sūdzību,2023-11-22
100292.0,2023-11-25,C0082,Electronics,NoiseCancel Headphones,258.19,2,Paid,,,,,,,0,100292.0,Cits,2023-11-25
100650.0,2023-12-05,C0054,Smart Home,NordLock Pro,213.11,1,Paid,R000023,Ref: 100650,2023-12-15,213.11,Processed,100650.0,1,,Nav sūdzību,2023-12-05
100867.0,2023-12-09,C0029,Smart Home,NordLock Pro,209.05,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-09
100175.0,2023-11-22,C0002,Accessories,Laptop Sleeve,27.74,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-22
100743.0,2023-12-07,C0097,Accessories,Laptop Sleeve,20.81,1,Paid,,,,,,,0,100743.0,Piegāde,2023-12-07
100258.0,2023-11-24,C0099,Smart Home,NordLock Pro,214.74,1,Paid,,,,,,,0,100258.0,Piegāde,2023-11-24
100862.0,2023-12-09,C0003,Accessories,USB-C Cable,17.87,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-09
100022.0,2023-11-16,C0003,Electronics,NoiseCancel Headphones,176.57,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-16
101013.0,2023-12-12,C0001,Accessories,USB-C Cable,13.0,3,Paid,,,,,,,0,,Nav sūdzību,2023-12-12
101149.0,,C0009,Smart Home,NordTherm,106.57,1,Failed,,,,,,,0,,Nav sūdzību,NaT
100783.0,2023-12-07,C0211,Smart Home,NordLock Pro,183.6,1,Pending,,,,,,,0,,Nav sūdzību,2023-12-07
100482.0,,C0007,Electronics,NoiseCancel Headphones,176.13,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100475.0,2023-11-30,C0222,Electronics,NoiseCancel Headphones,254.73,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-30
100804.0,2023-12-08,C0006,Accessories,Laptop Sleeve,29.83,3,Paid,,,,,,,0,,Nav sūdzību,2023-12-08
100119.0,2023-11-19,C0001,Accessories,Accessory Bundle,27.0,2,Paid,,,,,,,0,,Nav sūdzību,2023-11-19
100179.0,2023-11-22,C0004,Electronics,Laptop X,1755.32,2,Paid,,,,,,,0,,Nav sūdzību,2023-11-22
101159.0,2023-12-12,C0003,Electronics,NoiseCancel Headphones,308.13,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-12
100338.0,,C0003,Electronics,NoiseCancel Headphones,321.06,1,Paid,,,,,,,0,,Nav sūdzību,NaT
101019.0,,C0002,Accessories,Accessory Bundle,75.0,2,Paid,,,,,,,0,,Nav sūdzību,NaT
100298.0,2023-11-26,C0006,Electronics,NoiseCancel Headphones,236.41,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-26
101200.0,2023-12-11,C0024,Smart Home,NordLock Pro,206.0,1,Paid,,,,,,,0,101200.0,Produkta brāķis,2023-12-11
101118.0,2023-12-14,C0001,Accessories,Accessory Bundle,78.76,2,Paid,,,,,,,0,,Nav sūdzību,2023-12-14
100110.0,2023-11-19,C0001,Electronics,Smartphone Z,1007.22,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-19
100414.0,2023-11-29,C0001,Accessories,Screen Protector,8.16,3,Paid,,,,,,,0,,Nav sūdzību,2023-11-29
101111.0,2023-12-14,C0002,Smart Home,NordLock Pro,227.0,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-14
100543.0,,C0270,Smart Home,NordLock Pro,190.15,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100888.0,2023-12-09,C0001,Electronics,Smartphone Z,897.04,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-09
100306.0,2023-11-26,C0012,Smart Home,NordCam Mini,75.0,2,Paid,,,,,,,0,100306.0,Produkta brāķis,2023-11-26
100968.0,2023-12-11,C0106,Electronics,Laptop X,1406.83,1,Paid,,,,,,,0,100968.0,Produkta brāķis,2023-12-11
100921.0,,C0002,Smart Home,NordPlug,16.05,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100021.0,2023-11-15,C0006,Smart Home,NordTherm,138.07,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-15
100981.0,,C0014,Electronics,Tablet A,543.89,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100671.0,2023-12-05,C0010,Smart Home,NordLock Pro,228.29,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-05
101130.0,,C0002,Accessories,Laptop Sleeve,19.0,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100102.0,2023-11-19,C0010,Accessories,Laptop Sleeve,24.31,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-19
100140.0,2023-11-21,C0199,Smart Home,NordLock Pro,222.11,1,Paid,R000024,100140,2023-11-25,222.11,Processed,100140.0,1,100140.0,Lietotnes/Savienojuma kļūda,2023-11-21
100922.0,,C0053,Accessories,Charger,35.94,3,Paid,,,,,,,0,,Nav sūdzību,NaT
100553.0,2023-12-02,C0019,Smart Home,NordLock Pro,188.09,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-02
100394.0,,C0016,Electronics,TV Pro,1256.68,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100461.0,2023-11-30,C0076,Electronics,Smartphone Z,989.24,2,Paid,,,,,,,0,,Nav sūdzību,2023-11-30
100856.0,2023-12-09,C0001,Accessories,Accessory Bundle,40.96,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-09
100720.0,2023-12-06,C0002,Smart Home,NordLock Pro,208.0,1,Failed,,,,,,,0,,Nav sūdzību,2023-12-06
100206.0,2023-11-23,C0002,Electronics,Laptop X,1577.0,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-23
100912.0,,C0001,Electronics,Tablet A,342.14,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100589.0,,C0320,Accessories,USB-C Cable,12.34,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100038.0,2023-11-16,C0002,Accessories,Phone Case,12.88,2,Paid,,,,,,,0,,Nav sūdzību,2023-11-16
101017.0,,C0002,Accessories,Laptop Sleeve,21.14,1,Failed,,,,,,,0,,Nav sūdzību,NaT
100361.0,,C0004,Smart Home,NordLock Pro,246.71,1,Paid,,,,,,,0,,Nav sūdzību,NaT
101069.0,2023-12-13,C0004,Accessories,Accessory Bundle,82.41,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-13
100574.0,2023-12-03,C0071,Electronics,Smartphone Z,819.94,1,Paid,,,,,,,0,100574.0,Lietotnes/Savienojuma kļūda,2023-12-03
100596.0,2023-12-04,C0158,Accessories,Charger,19.56,1,Paid,,,,,,,0,100596.0,Lietotnes/Savienojuma kļūda,2023-12-04
100125.0,,C0001,Accessories,Accessory Bundle,52.5,2,Paid,,,,,,,0,,Nav sūdzību,NaT
100624.0,2023-12-04,C0001,Smart Home,NordCam Mini,91.0,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-04
100396.0,,C0296,Accessories,Accessory Bundle,52.01,2,Paid,,,,,,,0,,Nav sūdzību,NaT
100897.0,,C0110,Smart Home,NordLock Pro,245.24,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100185.0,,C0001,Smart Home,NordTherm,127.55,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100056.0,,C0014,Accessories,Charger,15.88,3,Paid,,,,,,,0,,Nav sūdzību,NaT
100882.0,2023-12-09,C0003,Electronics,TV Pro,1195.36,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-09
101027.0,2023-12-12,C0001,Smart Home,NordLock Pro,244.0,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-12
101112.0,,C0001,Accessories,Laptop Sleeve,23.93,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100166.0,2023-11-22,C0203,Accessories,USB-C Cable,16.3,3,Paid,,,,,,,0,,Nav sūdzību,2023-11-22
101014.0,,C0291,Smart Home,NordLock Pro,200.0,2,Paid,,,,,,,0,,Nav sūdzību,NaT
100116.0,2023-11-19,C0009,Electronics,Smartphone Z,1065.43,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-19
100311.0,2023-11-26,C0191,Electronics,NoiseCancel Headphones,318.0,1,Paid,,,,,,,0,100311.0,Piegāde,2023-11-26
100909.0,2023-12-10,C0080,Electronics,TV Pro,1355.85,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-10
100476.0,2023-11-30,C0016,Smart Home,NordLock Pro,223.28,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-30
100421.0,2023-11-29,C0003,Accessories,Screen Protector,14.39,1,Paid,,,,,,,0,,Nav sūdzību,2023-11-29
100199.0,,C0003,Electronics,NoiseCancel Headphones,234.0,1,Paid,,,,,,,0,,Nav sūdzību,NaT
100555.0,2023-12-02,C0038,Electronics,NoiseCancel Headphones,246.91,1,Paid,,,,,,,0,,Nav sūdzību,2023-12-02
101174.0,2023-11-29,C0008,Accessories,Screen Protector,8.41,3,Paid,R000025,TX-101174,2023-12-07,25.23,Processed,101174.0,1,,Nav sūdzību,2023-11-29
100219.0,2023-11-23,C0249,Electronics,Smartphone Z,903.0,1,Paid,,,,,,,0,100219.0,Atgriešana/Atmaksas pieprasījums,2023-11-23
